,SPECIES,COUNTRY,REGION,PROCESSING_METHOD,AROMA,FLAVOR,AFTERTASTE,ACIDITY,BODY,BALANCE,UNIFORMITY,CLEAN_CUP,SWEETNESS,CUPPER_POINTS,TOTAL_CUP_POINTS,MOISTURE,COLOR,UNIT_OF_MEASUREMENT,ALTITUDE_LOW_METERS,ALTITUDE_HIGH_METERS,ALTITUDE_MEAN_METERS,COUNTRY_CODE,LATITUDE,LONGITUDE
834,Arabica,Honduras,comayagua,Washed / Wet,7.58,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,7.33,81.92,0.12,Green,m,1400.0,1400.0,1400.0,HND,15,-86.5
835,Arabica,Honduras,,Washed / Wet,7.42,7.33,7.33,7.58,7.33,7.5,10.0,10.0,10.0,7.42,81.92,0.11,Green,m,,,,HND,15,-86.5
836,Arabica,Honduras,marcala,Washed / Wet,7.5,7.5,7.33,7.5,7.42,7.25,10.0,10.0,10.0,7.33,81.83,0.12,Green,m,1400.0,1400.0,1400.0,HND,15,-86.5
837,Arabica,Honduras,comayagua,Natural / Dry,7.5,7.5,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.5,81.83,0.1,Green,m,1350.0,1350.0,1350.0,HND,15,-86.5
838,Arabica,Honduras,marcala,Washed / Wet,7.58,7.5,7.33,7.33,7.42,7.25,10.0,10.0,10.0,7.25,81.67,0.11,Blue-Green,m,1450.0,1450.0,1450.0,HND,15,-86.5
839,Arabica,Honduras,comayagua,Natural / Dry,7.5,7.33,7.5,7.5,7.17,7.17,10.0,10.0,10.0,7.5,81.67,0.1,Green,m,1400.0,1400.0,1400.0,HND,15,-86.5
840,Arabica,Honduras,western region,Washed / Wet,7.5,7.42,7.08,7.42,7.5,7.33,10.0,10.0,10.0,7.33,81.58,0.11,Blue-Green,m,1200.0,1200.0,1200.0,HND,15,-86.5
841,Arabica,Honduras,comayagua,Washed / Wet,7.5,7.5,7.33,7.42,7.17,7.25,10.0,10.0,10.0,7.33,81.5,0.1,Green,m,1400.0,1400.0,1400.0,HND,15,-86.5
842,Arabica,Honduras,marcala,Washed / Wet,7.5,7.33,7.17,7.25,7.5,7.42,10.0,10.0,10.0,7.25,81.42,0.12,Green,m,1400.0,1400.0,1400.0,HND,15,-86.5
843,Arabica,Honduras,comayagua,Washed / Wet,7.5,7.5,7.0,7.17,7.5,7.33,10.0,10.0,10.0,7.33,81.33,0.11,Bluish-Green,m,1500.0,1500.0,1500.0,HND,15,-86.5
844,Arabica,Honduras,marcala,Washed / Wet,7.58,7.42,7.17,7.42,7.17,7.17,10.0,10.0,10.0,7.42,81.33,0.09,Green,m,1350.0,1350.0,1350.0,HND,15,-86.5
845,Arabica,Honduras,san marcos,Washed / Wet,7.33,7.33,7.17,7.33,7.5,7.33,10.0,10.0,10.0,7.33,81.33,0.12,Green,m,1450.0,1450.0,1450.0,HND,15,-86.5
846,Arabica,Honduras,marcala,Washed / Wet,7.42,7.17,7.17,7.5,7.33,7.25,10.0,10.0,10.0,7.42,81.25,0.12,Green,m,1400.0,1400.0,1400.0,HND,15,-86.5
847,Arabica,Honduras,central region,Natural / Dry,7.42,7.33,7.0,7.42,7.33,7.33,10.0,10.0,10.0,7.33,81.17,0.13,Green,m,1450.0,1450.0,1450.0,HND,15,-86.5
848,Arabica,Honduras,san marcos,Natural / Dry,7.42,7.25,7.25,7.33,7.25,7.17,10.0,10.0,10.0,7.33,81.0,0.12,Green,m,1350.0,1350.0,1350.0,HND,15,-86.5
849,Arabica,Honduras,"siguatepeque, comayagua",Natural / Dry,7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,7.08,80.75,0.11,Green,m,1450.0,1450.0,1450.0,HND,15,-86.5
850,Arabica,Honduras,marcala,Washed / Wet,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,7.17,80.75,0.09,Green,m,1350.0,1350.0,1350.0,HND,15,-86.5
851,Arabica,Honduras,central region,Natural / Dry,7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,7.0,80.75,0.13,Green,m,1450.0,1450.0,1450.0,HND,15,-86.5
852,Arabica,Honduras,occidental,Washed / Wet,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.17,80.58,0.11,Green,m,1400.0,1400.0,1400.0,HND,15,-86.5
853,Arabica,Honduras,ocotepeque,Washed / Wet,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,7.0,80.5,0.11,Green,m,1650.0,1650.0,1650.0,HND,15,-86.5
854,Arabica,Honduras,marcala,None,7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.0,80.42,0.1,Green,m,1450.0,1450.0,1450.0,HND,15,-86.5
855,Arabica,Honduras,comayagua,Natural / Dry,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,7.33,80.25,0.1,Green,m,1400.0,1400.0,1400.0,HND,15,-86.5
856,Arabica,Honduras,marcala,Washed / Wet,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,7.33,80.17,0.11,Green,m,1400.0,1400.0,1400.0,HND,15,-86.5
857,Arabica,Honduras,ocotepeque,Washed / Wet,7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,10.0,7.0,79.17,0.11,Green,m,1650.0,1650.0,1650.0,HND,15,-86.5
858,Arabica,Honduras,intibuca,Washed / Wet,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,10.0,7.0,79.0,0.11,Green,m,1350.0,1350.0,1350.0,HND,15,-86.5
859,Arabica,Honduras,intibuca,Natural / Dry,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,10.0,6.67,78.0,0.11,Green,m,1350.0,1350.0,1350.0,HND,15,-86.5
860,Arabica,Honduras,intibuca,Natural / Dry,6.83,6.83,6.67,6.83,7.0,6.83,9.33,8.67,10.0,7.0,76.0,0.11,Green,m,1350.0,1350.0,1350.0,HND,15,-86.5
861,Arabica,Honduras,intibuca,Washed / Wet,7.0,7.17,6.83,7.17,7.0,7.17,8.0,8.0,8.0,7.08,73.42,0.11,Green,m,1350.0,1350.0,1350.0,HND,15,-86.5
862,Arabica,Honduras,marcala,Washed / Wet,6.67,6.5,6.17,6.67,6.83,6.17,8.0,8.0,8.0,6.33,69.33,0.1,Green,m,1450.0,1450.0,1450.0,HND,15,-86.5
863,Arabica,Honduras,marcala,Washed / Wet,7.0,6.17,6.17,6.67,6.5,6.17,8.0,8.0,8.0,6.5,69.17,0.1,Green,m,1450.0,1450.0,1450.0,HND,15,-86.5
864,Arabica,Honduras,marcala,Washed / Wet,7.0,6.33,6.17,6.5,6.67,6.17,8.0,8.0,8.0,6.33,69.17,0.1,Green,m,1450.0,1450.0,1450.0,HND,15,-86.5
865,Arabica,Honduras,comayagua,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,Green,m,1400.0,1400.0,1400.0,HND,15,-86.5
866,Arabica,Taiwan,"leye, alishan township, chiayi county",Pulped natural / honey,8.0,8.0,8.0,8.25,8.0,8.17,10.0,10.0,10.0,8.17,86.58,0.0,Green,m,1200.0,1200.0,1200.0,TWN,23.5,121
867,Arabica,Taiwan,"leye, alishan township, chiayi county",Pulped natural / honey,8.0,8.0,8.0,8.25,8.0,8.17,10.0,10.0,10.0,8.17,86.58,0.0,Green,m,1200.0,1200.0,1200.0,TWN,23.5,121
868,Arabica,Taiwan,natou county,Semi-washed / Semi-pulped,8.08,8.17,7.75,8.08,7.75,7.83,10.0,10.0,10.0,8.42,86.08,0.12,Green,m,1000.0,1000.0,1000.0,TWN,23.5,121
869,Arabica,Taiwan,natou county,Semi-washed / Semi-pulped,8.08,8.17,7.75,8.08,7.75,7.83,10.0,10.0,10.0,8.42,86.08,0.12,Green,m,1000.0,1000.0,1000.0,TWN,23.5,121
870,Arabica,Taiwan,natou county,Semi-washed / Semi-pulped,7.67,7.83,8.0,7.58,8.0,7.92,10.0,10.0,10.0,7.92,84.92,0.11,Green,m,800.0,800.0,800.0,TWN,23.5,121
871,Arabica,Taiwan,natou county,Semi-washed / Semi-pulped,7.67,7.83,8.0,7.58,8.0,7.92,10.0,10.0,10.0,7.92,84.92,0.11,Green,m,800.0,800.0,800.0,TWN,23.5,121
872,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Natural / Dry,7.92,7.58,7.83,7.83,7.83,7.83,10.0,10.0,10.0,8.0,84.83,0.0,Green,m,350.0,350.0,350.0,TWN,23.5,121
873,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Natural / Dry,7.92,7.58,7.83,7.83,7.83,7.83,10.0,10.0,10.0,8.0,84.83,0.0,Green,m,350.0,350.0,350.0,TWN,23.5,121
874,Arabica,Taiwan,taichung xinshe 台中市新社區,Washed / Wet,8.0,7.92,7.75,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.67,0.11,Green,m,1000.0,1000.0,1000.0,TWN,23.5,121
875,Arabica,Taiwan,taichung xinshe 台中市新社區,Washed / Wet,8.0,7.92,7.75,7.75,7.75,7.75,10.0,10.0,10.0,7.75,84.67,0.11,Green,m,1000.0,1000.0,1000.0,TWN,23.5,121
876,Arabica,Taiwan,"mountain ali, taiwan",Washed / Wet,7.83,7.83,7.75,8.0,7.5,7.75,10.0,10.0,10.0,7.75,84.42,0.11,Blue-Green,m,1200.0,1200.0,1200.0,TWN,23.5,121
877,Arabica,Taiwan,"mountain ali, taiwan",Washed / Wet,7.83,7.83,7.75,8.0,7.5,7.75,10.0,10.0,10.0,7.75,84.42,0.11,Blue-Green,m,1200.0,1200.0,1200.0,TWN,23.5,121
878,Arabica,Taiwan,國姓鄉 guoshing township,Washed / Wet,7.92,7.75,7.75,7.67,7.67,7.83,10.0,10.0,10.0,7.67,84.25,0.12,Blue-Green,m,1000.0,1000.0,1000.0,TWN,23.5,121
879,Arabica,Taiwan,國姓鄉 guoshing township,Washed / Wet,7.92,7.75,7.75,7.67,7.67,7.83,10.0,10.0,10.0,7.67,84.25,0.12,Blue-Green,m,1000.0,1000.0,1000.0,TWN,23.5,121
880,Arabica,Taiwan,"nanxi dist., tainan city 臺南市楠西區",Washed / Wet,7.58,7.67,7.67,7.67,7.75,7.83,10.0,10.0,10.0,7.92,84.08,0.1,Bluish-Green,m,968.0,968.0,968.0,TWN,23.5,121
881,Arabica,Taiwan,"nanxi dist., tainan city 臺南市楠西區",Washed / Wet,7.58,7.67,7.67,7.67,7.75,7.83,10.0,10.0,10.0,7.92,84.08,0.1,Bluish-Green,m,968.0,968.0,968.0,TWN,23.5,121
882,Arabica,Taiwan,"leye, alishan township, chiayi county 嘉義阿里山樂野村",Washed / Wet,7.83,7.75,7.83,7.75,7.83,7.75,9.33,10.0,10.0,7.83,83.92,0.11,Green,m,1200.0,1200.0,1200.0,TWN,23.5,121
883,Arabica,Taiwan,"leye, alishan township, chiayi county 嘉義阿里山樂野村",Washed / Wet,7.83,7.75,7.83,7.75,7.83,7.75,9.33,10.0,10.0,7.83,83.92,0.11,Green,m,1200.0,1200.0,1200.0,TWN,23.5,121
884,Arabica,Taiwan,台灣,Natural / Dry,7.75,7.75,7.58,7.75,7.75,7.67,10.0,10.0,10.0,7.67,83.92,0.0,Blue-Green,m,,,,TWN,23.5,121
885,Arabica,Taiwan,台灣,Natural / Dry,7.75,7.75,7.58,7.75,7.75,7.67,10.0,10.0,10.0,7.67,83.92,0.0,Blue-Green,m,,,,TWN,23.5,121
886,Arabica,Taiwan,台中和平區,Washed / Wet,8.0,7.92,7.92,7.92,7.67,7.33,10.0,10.0,10.0,7.17,83.92,0.06,Green,m,950.0,950.0,950.0,TWN,23.5,121
887,Arabica,Taiwan,台中和平區,Washed / Wet,8.0,7.92,7.92,7.92,7.67,7.33,10.0,10.0,10.0,7.17,83.92,0.06,Green,m,950.0,950.0,950.0,TWN,23.5,121
888,Arabica,Taiwan,台灣,None,7.75,7.67,7.5,7.75,7.75,7.67,10.0,10.0,10.0,7.75,83.83,0.0,None,m,1200.0,1200.0,1200.0,TWN,23.5,121
889,Arabica,Taiwan,台灣,None,7.75,7.67,7.5,7.75,7.75,7.67,10.0,10.0,10.0,7.75,83.83,0.0,None,m,1200.0,1200.0,1200.0,TWN,23.5,121
890,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Washed / Wet,7.67,7.75,7.67,7.75,7.42,7.75,10.0,10.0,10.0,7.83,83.83,0.0,Green,m,480.0,570.0,525.0,TWN,23.5,121
891,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Washed / Wet,7.67,7.75,7.67,7.75,7.42,7.75,10.0,10.0,10.0,7.83,83.83,0.0,Green,m,480.0,570.0,525.0,TWN,23.5,121
892,Arabica,Taiwan,"台南市東山區 (dongshan dist., tainan city)",Natural / Dry,7.67,7.67,7.58,7.58,7.67,7.83,10.0,10.0,10.0,7.75,83.75,0.0,Green,m,750.0,750.0,750.0,TWN,23.5,121
893,Arabica,Taiwan,"台南市東山區 (dongshan dist., tainan city)",Natural / Dry,7.67,7.67,7.58,7.58,7.67,7.83,10.0,10.0,10.0,7.75,83.75,0.0,Green,m,750.0,750.0,750.0,TWN,23.5,121
894,Arabica,Taiwan,"leye, alishan township, chiayi county",Natural / Dry,7.5,7.67,7.33,7.92,7.83,7.67,10.0,10.0,10.0,7.75,83.67,0.1,Bluish-Green,m,1200.0,1200.0,1200.0,TWN,23.5,121
895,Arabica,Taiwan,"leye, alishan township, chiayi county",Natural / Dry,7.5,7.67,7.33,7.92,7.83,7.67,10.0,10.0,10.0,7.75,83.67,0.1,Bluish-Green,m,1200.0,1200.0,1200.0,TWN,23.5,121
896,Arabica,Taiwan,taichung xinshe 台中市新社區,Other,7.75,7.75,7.75,7.75,7.5,7.58,10.0,10.0,10.0,7.5,83.58,0.11,Green,m,1000.0,1000.0,1000.0,TWN,23.5,121
897,Arabica,Taiwan,taichung xinshe 台中市新社區,Other,7.75,7.75,7.75,7.75,7.5,7.58,10.0,10.0,10.0,7.5,83.58,0.11,Green,m,1000.0,1000.0,1000.0,TWN,23.5,121
898,Arabica,Taiwan,,None,7.58,7.58,7.17,7.17,7.0,7.0,10.0,10.0,10.0,10.0,83.5,0.11,Blue-Green,m,,,,TWN,23.5,121
899,Arabica,Taiwan,,None,7.58,7.58,7.17,7.17,7.0,7.0,10.0,10.0,10.0,10.0,83.5,0.11,Blue-Green,m,,,,TWN,23.5,121
900,Arabica,Taiwan,,None,7.67,7.67,7.0,7.08,7.0,7.0,10.0,10.0,10.0,10.0,83.42,0.11,Blue-Green,m,,,,TWN,23.5,121
901,Arabica,Taiwan,,None,7.67,7.67,7.0,7.08,7.0,7.0,10.0,10.0,10.0,10.0,83.42,0.11,Blue-Green,m,,,,TWN,23.5,121
902,Arabica,Taiwan,natou county,Washed / Wet,7.67,7.5,7.5,7.5,7.67,7.83,10.0,10.0,10.0,7.58,83.25,0.1,Blue-Green,m,1000.0,1000.0,1000.0,TWN,23.5,121
903,Arabica,Taiwan,natou county,Washed / Wet,7.67,7.5,7.5,7.5,7.67,7.83,10.0,10.0,10.0,7.58,83.25,0.1,Blue-Green,m,1000.0,1000.0,1000.0,TWN,23.5,121
904,Arabica,Taiwan,南投國姓,Washed / Wet,7.92,7.83,7.75,7.58,7.5,7.33,10.0,10.0,10.0,7.33,83.25,0.1,Green,m,800.0,800.0,800.0,TWN,23.5,121
905,Arabica,Taiwan,南投國姓,Washed / Wet,7.92,7.83,7.75,7.58,7.5,7.33,10.0,10.0,10.0,7.33,83.25,0.1,Green,m,800.0,800.0,800.0,TWN,23.5,121
906,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Natural / Dry,7.83,7.92,7.5,7.83,7.67,7.25,9.33,10.0,10.0,7.75,83.08,0.0,Green,m,700.0,800.0,750.0,TWN,23.5,121
907,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Natural / Dry,7.83,7.92,7.5,7.83,7.67,7.25,9.33,10.0,10.0,7.75,83.08,0.0,Green,m,700.0,800.0,750.0,TWN,23.5,121
908,Arabica,Taiwan,chiayi alishan 嘉義縣阿里山鄉,Other,7.75,7.75,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.58,83.08,0.11,None,m,1300.0,1300.0,1300.0,TWN,23.5,121
909,Arabica,Taiwan,chiayi alishan 嘉義縣阿里山鄉,Other,7.75,7.75,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.58,83.08,0.11,None,m,1300.0,1300.0,1300.0,TWN,23.5,121
910,Arabica,Taiwan,嘉義阿里山,Washed / Wet,7.92,7.92,7.83,7.58,7.33,7.25,10.0,10.0,10.0,7.17,83.0,0.08,Green,m,1200.0,1200.0,1200.0,TWN,23.5,121
911,Arabica,Taiwan,嘉義阿里山,Washed / Wet,7.92,7.92,7.83,7.58,7.33,7.25,10.0,10.0,10.0,7.17,83.0,0.08,Green,m,1200.0,1200.0,1200.0,TWN,23.5,121
912,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Natural / Dry,7.17,7.83,7.25,7.67,7.67,7.58,10.0,10.0,10.0,7.75,82.92,0.09,Green,m,350.0,350.0,350.0,TWN,23.5,121
913,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Natural / Dry,7.17,7.83,7.25,7.67,7.67,7.58,10.0,10.0,10.0,7.75,82.92,0.09,Green,m,350.0,350.0,350.0,TWN,23.5,121
914,Arabica,Taiwan,台東太麻里,Natural / Dry,7.5,7.58,7.67,7.33,7.5,7.75,10.0,10.0,10.0,7.58,82.92,0.0,Green,m,775.0,775.0,775.0,TWN,23.5,121
915,Arabica,Taiwan,台東太麻里,Natural / Dry,7.5,7.58,7.67,7.33,7.5,7.75,10.0,10.0,10.0,7.58,82.92,0.0,Green,m,775.0,775.0,775.0,TWN,23.5,121
916,Arabica,Taiwan,"台南市東山區( dongshan dist., tainan city)",Natural / Dry,7.83,7.67,7.33,7.67,7.58,7.67,9.33,10.0,10.0,7.67,82.75,0.0,Green,m,650.0,650.0,650.0,TWN,23.5,121
917,Arabica,Taiwan,"台南市東山區( dongshan dist., tainan city)",Natural / Dry,7.83,7.67,7.33,7.67,7.58,7.67,9.33,10.0,10.0,7.67,82.75,0.0,Green,m,650.0,650.0,650.0,TWN,23.5,121
918,Arabica,Taiwan,嘉義阿里山,Washed / Wet,8.0,7.83,7.83,7.42,7.25,7.25,10.0,10.0,10.0,7.08,82.67,0.08,Green,m,1200.0,1200.0,1200.0,TWN,23.5,121
919,Arabica,Taiwan,嘉義阿里山,Washed / Wet,8.0,7.83,7.83,7.42,7.25,7.25,10.0,10.0,10.0,7.08,82.67,0.08,Green,m,1200.0,1200.0,1200.0,TWN,23.5,121
920,Arabica,Taiwan,chiayi alishan 嘉義縣阿里山鄉,Washed / Wet,7.67,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.67,0.11,Green,m,1240.0,1240.0,1240.0,TWN,23.5,121
921,Arabica,Taiwan,chiayi alishan 嘉義縣阿里山鄉,Washed / Wet,7.67,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.5,82.67,0.11,Green,m,1240.0,1240.0,1240.0,TWN,23.5,121
922,Arabica,Taiwan,國姓鄉 guoshing township,Pulped natural / honey,7.67,7.42,7.5,7.42,7.58,7.5,10.0,10.0,10.0,7.5,82.58,0.11,Green,m,1050.0,1050.0,1050.0,TWN,23.5,121
923,Arabica,Taiwan,國姓鄉 guoshing township,Pulped natural / honey,7.67,7.42,7.5,7.42,7.58,7.5,10.0,10.0,10.0,7.5,82.58,0.11,Green,m,1050.0,1050.0,1050.0,TWN,23.5,121
924,Arabica,Taiwan,changhua baguashan 彰化市八卦山,None,7.25,7.25,7.0,7.08,7.0,7.0,10.0,10.0,10.0,10.0,82.58,0.11,Blue-Green,m,200.0,200.0,200.0,TWN,23.5,121
925,Arabica,Taiwan,changhua baguashan 彰化市八卦山,None,7.25,7.25,7.0,7.08,7.0,7.0,10.0,10.0,10.0,10.0,82.58,0.11,Blue-Green,m,200.0,200.0,200.0,TWN,23.5,121
926,Arabica,Taiwan,changhua baguashan 彰化市八卦山,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.33,0.11,Green,m,200.0,200.0,200.0,TWN,23.5,121
927,Arabica,Taiwan,changhua baguashan 彰化市八卦山,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.33,0.11,Green,m,200.0,200.0,200.0,TWN,23.5,121
928,Arabica,Taiwan,taichung xinshe 台中市新社區,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.33,0.11,Green,m,600.0,600.0,600.0,TWN,23.5,121
929,Arabica,Taiwan,taichung xinshe 台中市新社區,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.33,82.33,0.11,Green,m,600.0,600.0,600.0,TWN,23.5,121
930,Arabica,Taiwan,,None,7.0,7.08,7.0,7.17,7.0,7.0,10.0,10.0,10.0,10.0,82.25,0.1,Blue-Green,m,,,,TWN,23.5,121
931,Arabica,Taiwan,,None,7.0,7.08,7.0,7.17,7.0,7.0,10.0,10.0,10.0,10.0,82.25,0.1,Blue-Green,m,,,,TWN,23.5,121
932,Arabica,Taiwan,nantou,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.25,82.25,0.11,Green,m,650.0,650.0,650.0,TWN,23.5,121
933,Arabica,Taiwan,nantou,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.25,82.25,0.11,Green,m,650.0,650.0,650.0,TWN,23.5,121
934,Arabica,Taiwan,yunlin 雲林縣石壁,Other,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.17,82.17,0.11,Green,m,1200.0,1200.0,1200.0,TWN,23.5,121
935,Arabica,Taiwan,yunlin 雲林縣石壁,Other,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.17,82.17,0.11,Green,m,1200.0,1200.0,1200.0,TWN,23.5,121
936,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Washed / Wet,7.67,7.5,7.5,7.17,7.17,7.58,10.0,10.0,10.0,7.58,82.17,0.0,Green,m,800.0,800.0,800.0,TWN,23.5,121
937,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Washed / Wet,7.67,7.5,7.5,7.17,7.17,7.58,10.0,10.0,10.0,7.58,82.17,0.0,Green,m,800.0,800.0,800.0,TWN,23.5,121
938,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Washed / Wet,7.33,7.5,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.75,82.0,0.09,Green,m,600.0,600.0,600.0,TWN,23.5,121
939,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Washed / Wet,7.33,7.5,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.75,82.0,0.09,Green,m,600.0,600.0,600.0,TWN,23.5,121
940,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Washed / Wet,7.42,7.58,7.33,7.42,8.0,7.5,9.33,10.0,10.0,7.42,82.0,0.12,Bluish-Green,m,600.0,700.0,650.0,TWN,23.5,121
941,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Washed / Wet,7.42,7.58,7.33,7.42,8.0,7.5,9.33,10.0,10.0,7.42,82.0,0.12,Bluish-Green,m,600.0,700.0,650.0,TWN,23.5,121
942,Arabica,Taiwan,taichung xinshe 台中市新社區,Other,7.5,7.5,7.42,7.25,7.5,7.5,10.0,10.0,10.0,7.25,81.92,0.11,Green,m,1000.0,1000.0,1000.0,TWN,23.5,121
943,Arabica,Taiwan,taichung xinshe 台中市新社區,Other,7.5,7.5,7.42,7.25,7.5,7.5,10.0,10.0,10.0,7.25,81.92,0.11,Green,m,1000.0,1000.0,1000.0,TWN,23.5,121
944,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Washed / Wet,7.67,7.33,7.17,7.25,7.75,7.33,10.0,10.0,10.0,7.33,81.83,0.0,Green,m,700.0,700.0,700.0,TWN,23.5,121
945,Arabica,Taiwan,"dongshan dist., tainan city 臺南市東山區",Washed / Wet,7.67,7.33,7.17,7.25,7.75,7.33,10.0,10.0,10.0,7.33,81.83,0.0,Green,m,700.0,700.0,700.0,TWN,23.5,121
946,Arabica,Taiwan,changhua baguashan 彰化市八卦山,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.25,7.42,7.25,10.0,10.0,10.0,7.25,81.67,0.11,Green,m,150.0,150.0,150.0,TWN,23.5,121
947,Arabica,Taiwan,changhua baguashan 彰化市八卦山,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.25,7.42,7.25,10.0,10.0,10.0,7.25,81.67,0.11,Green,m,150.0,150.0,150.0,TWN,23.5,121
948,Arabica,Taiwan,nantou,Washed / Wet,7.58,7.42,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.25,81.67,0.11,Green,m,750.0,750.0,750.0,TWN,23.5,121
949,Arabica,Taiwan,nantou,Washed / Wet,7.58,7.42,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.25,81.67,0.11,Green,m,750.0,750.0,750.0,TWN,23.5,121
950,Arabica,Taiwan,natou county,Washed / Wet,7.42,7.42,7.25,7.67,7.33,7.25,10.0,10.0,10.0,7.25,81.58,0.1,Blue-Green,m,800.0,800.0,800.0,TWN,23.5,121
951,Arabica,Taiwan,natou county,Washed / Wet,7.42,7.42,7.25,7.67,7.33,7.25,10.0,10.0,10.0,7.25,81.58,0.1,Blue-Green,m,800.0,800.0,800.0,TWN,23.5,121
952,Arabica,Taiwan,natou county,Semi-washed / Semi-pulped,7.33,7.17,7.08,7.08,8.33,8.25,10.0,10.0,9.33,7.0,81.58,0.0,None,m,850.0,850.0,850.0,TWN,23.5,121
953,Arabica,Taiwan,natou county,Semi-washed / Semi-pulped,7.33,7.17,7.08,7.08,8.33,8.25,10.0,10.0,9.33,7.0,81.58,0.0,None,m,850.0,850.0,850.0,TWN,23.5,121
954,Arabica,Taiwan,古坑鄉荷包村尖山坑60號,Natural / Dry,7.5,7.42,7.33,7.08,7.58,7.25,10.0,10.0,10.0,7.33,81.5,0.12,Green,m,160.0,200.0,180.0,TWN,23.5,121
955,Arabica,Taiwan,古坑鄉荷包村尖山坑60號,Natural / Dry,7.5,7.42,7.33,7.08,7.58,7.25,10.0,10.0,10.0,7.33,81.5,0.12,Green,m,160.0,200.0,180.0,TWN,23.5,121
956,Arabica,Taiwan,natou county,Washed / Wet,7.42,7.33,7.67,7.33,7.42,7.5,10.0,10.0,9.33,7.5,81.5,0.11,Blue-Green,m,900.0,900.0,900.0,TWN,23.5,121
957,Arabica,Taiwan,natou county,Washed / Wet,7.42,7.33,7.67,7.33,7.42,7.5,10.0,10.0,9.33,7.5,81.5,0.11,Blue-Green,m,900.0,900.0,900.0,TWN,23.5,121
958,Arabica,Taiwan,taichung xinshe 台中市新社區,Other,7.5,7.42,7.25,7.25,7.33,7.33,10.0,10.0,10.0,7.42,81.5,0.11,Green,m,600.0,600.0,600.0,TWN,23.5,121
959,Arabica,Taiwan,taichung xinshe 台中市新社區,Other,7.5,7.42,7.25,7.25,7.33,7.33,10.0,10.0,10.0,7.42,81.5,0.11,Green,m,600.0,600.0,600.0,TWN,23.5,121
960,Arabica,Taiwan,苗栗三灣,Washed / Wet,7.83,7.75,7.42,7.17,7.08,7.08,10.0,10.0,10.0,7.08,81.42,0.12,Green,m,110.0,110.0,110.0,TWN,23.5,121
